action
"[0, -0.00016, 0]"
"[0, -0.00096, 0]"
"[0, -0.00176, 0]"
"[0, -0.00256, 0]"
"[0, -0.00336, 0]"
"[0, -0.00416, 0]"
"[0, -0.00496, 0]"
"[0, -0.00576, 0]"
"[0, -0.00656, 0]"
"[0, -0.00736, 0]"
"[0, -0.00816, 0]"
"[0, -0.00896, 0]"
"[0, -0.00976, 0]"
"[0, -0.01056, 0]"
"[0, -0.01136, 0]"
"[0, -0.01216, 0]"
"[0, -0.01296, 0]"
"[0, -0.01376, 0]"
"[0, -0.01456, 0]"
"[0, -0.01536, 0]"
"[0, -0.01616, 0]"
"[0, -0.01696, 0]"
"[0, -0.01776, 0]"
"[0, -0.01856, 0]"
"[0, -0.01936, 0]"
"[0, -0.02016, 0]"
"[0, -0.02096, 0]"
"[0, -0.02176, 0]"
"[0, -0.02256, 0]"
"[0, -0.02336, 0]"
"[0, -0.02416, 0]"
"[0, -0.02496, 0]"
"[0, -0.02576, 0]"
"[0, -0.02656, 0]"
"[0, -0.02736, 0]"
"[0, -0.02816, 0]"
"[0, -0.02896, 0]"
"[0, -0.02976, 0]"
"[0, -0.0305599, 0]"
"[0, -0.0313599, 0]"
"[0, -0.03216, 0]"
"[0, -0.03296, 0]"
"[0, -0.03376, 0]"
"[0, -0.03456, 0]"
"[0, -0.03536, 0]"
"[0, -0.03616, 0]"
"[0, -0.03696, 0]"
"[0, -0.03776, 0]"
"[0, -0.03856, 0]"
"[0, -0.03936, 0]"
"[0, -0.04016, 0]"
"[0, -0.04096, 0]"
"[0, -0.04176, 0]"
"[0, -0.04256, 0]"
"[0, -0.04336, 0]"
"[0, -0.04416, 0]"
"[0, -0.0449601, 0]"
"[0, -0.0457601, 0]"
"[0, -0.0465601, 0]"
"[0, -0.0473601, 0]"
"[0, -0.0481601, 0]"
"[0, -0.0489601, 0]"
"[0, -0.0497601, 0]"
"[0, -0.0505601, 0]"
"[0, -0.0513601, 0]"
"[0, -0.0521601, 0]"
"[0, -0.0529601, 0]"
"[0, -0.0537601, 0]"
"[8e-05, -0.0532801, 0]"
"[0.00028, -0.0520801, 0]"
"[0.00048, -0.0508801, 0]"
"[0.00068, -0.0496801, 0]"
"[0.00088, -0.0484801, 0]"
"[0.00108, -0.0472801, 0]"
"[0.00128, -0.0460801, 0]"
"[0.00148, -0.0448801, 0]"
"[0.00168, -0.04368, 0]"
"[0.00188, -0.04248, 0]"
"[0.00208, -0.04128, 0]"
"[0.00228, -0.04008, 0]"
"[0.00248, -0.03888, 0]"
"[0.00268, -0.03768, 0]"
"[0.00288, -0.03648, 0]"
"[0.00308, -0.03528, 0]"
"[0.00328, -0.0348, 0]"
"[0.00348, -0.0348, 0]"
"[0.00368, -0.0348, 0]"
"[0.00388, -0.0348, 0]"
"[0.00408, -0.0348, 0]"
"[0.00428, -0.0348, 0]"
"[0.0044, -0.0348, 0.2]"
"[0.0044, -0.0348, 1.2]"
"[0.0044, -0.0348, 2.2]"
"[0.0044, -0.0348, 3.2]"
"[0.0044, -0.0348, 4.2]"
"[0.0044, -0.0348, 5.2]"
"[0.0044, -0.0348, 6.2]"
"[0.0044, -0.0348, 7.2]"
"[0.0044, -0.0348, 8.2]"
"[0.0044, -0.0348, 9.2]"
"[0.0044, -0.0348, 10.2]"
"[0.0044, -0.0348, 11.2]"
"[0.0044, -0.0348, 12.2]"
"[0.0044, -0.0348, 13.2]"
