1692951371.048524644 -0.0029612	-0.197188	0.980361	-0.000341731	6.12536e-05	0.00296587	0.000644482	0.058985	0.00637676	-9.82339	
1692951371.054962422 -0.00296298	-0.19719	0.980361	-0.000341247	-0.000293835	0.00190061	0.000289393	0.066956	0.00956514	-9.85289	
1692951371.058454749 -0.0029621	-0.19719	0.980361	-0.000340458	0.000416342	0.0022557	0.000289393	0.0685501	-0.016739	-9.84731	
1692951371.063453843 -0.00296033	-0.197191	0.980361	-0.000341075	0.000416342	0.0022557	0.00099957	0.067753	0.0111593	-9.83535	
1692951371.068452493 -0.00295978	-0.19719	0.980361	-0.000337437	-0.000293835	0.00190061	-6.56946e-05	0.0557966	0.016739	-9.82658	
1692951371.073484883 -0.00295942	-0.197187	0.980361	-0.000337426	-0.000293835	0.00154552	0.000644482	0.0581879	0.00956514	-9.84093	
1692951371.078488121 -0.00296109	-0.197187	0.980361	-0.000337816	0.000416342	0.00154552	0.000644482	0.0629705	0.0191303	-9.83615	
1692951371.083506262 -0.00295949	-0.197186	0.980361	-0.000338346	6.12536e-05	0.00190061	0.00135466	0.0510141	0.00717385	-9.8489	
1692951371.088515468 -0.00295905	-0.197191	0.980361	-0.000338759	-0.000648923	0.00261079	0.000289393	0.0637676	-0.0127535	-9.83934	
1692951371.093523662 -0.00295801	-0.19719	0.980361	-0.000338158	-0.00100401	0.00154552	0.000644482	0.0565937	0.0199274	-9.84492	
1692951371.098545258 -0.00295752	-0.197188	0.980361	-0.000339872	6.12536e-05	0.0022557	0.000289393	0.0565937	0.0151448	-9.84332	
1692951371.103548115 -0.00295686	-0.197186	0.980362	-0.00034026	0.000416342	0.00190061	-6.56946e-05	0.0637676	-0.0143477	-9.8497	
1692951371.108618328 -0.00295853	-0.197186	0.980362	-0.000341305	0.000771429	0.00190061	0.00099957	0.0693472	0.025507	-9.8505	
1692951371.113577584 -0.00295895	-0.197186	0.980362	-0.000340777	6.12536e-05	0.00190061	0.00170975	0.0621734	0.00637676	-9.83615	
1692951371.118548434 -0.00296124	-0.197183	0.980362	-0.000340405	6.12536e-05	0.00154552	0.00099957	0.0645647	-0.0135506	-9.85767	
1692951371.123571488 -0.00295937	-0.197183	0.980362	-0.000338929	0.000771429	0.00261079	0.000644482	0.0645647	-0.0223187	-9.84571	
1692951371.128651277 -0.00295963	-0.197181	0.980363	-0.000340402	0.000771429	0.0022557	0.000289393	0.0549995	0.016739	-9.84013	
1692951371.133633608 -0.00295929	-0.197181	0.980363	-0.000341074	6.12536e-05	0.00261079	0.00099957	0.058985	0.00239128	-9.83057	
1692951371.138547867 -0.00295844	-0.197182	0.980362	-0.000341254	0.000416342	0.00190061	-6.56946e-05	0.067753	0.000797094	-9.83695	
1692951371.143635228 -0.00295856	-0.19718	0.980363	-0.00034225	6.12536e-05	0.00154552	0.000289393	0.0494199	0.0143477	-9.83296	
1692951371.148629791 -0.00296151	-0.197179	0.980363	-0.000343358	0.000416342	0.00367605	0.00099957	0.0542024	0.00876804	-9.84253	
1692951371.153508993 -0.00296375	-0.197179	0.980363	-0.000341753	-0.000293835	0.00119043	0.000289393	0.0605792	-0.00876804	-9.82579	
1692951371.158550103 -0.00296319	-0.197181	0.980363	-0.000341688	6.12536e-05	0.00154552	0.000289393	0.0581879	-0.0135506	-9.84173	
1692951371.163572406 -0.00296102	-0.19718	0.980363	-0.000341761	0.000771429	0.0022557	0.00099957	0.0685501	-0.000797095	-9.84651	
1692951371.168634913 -0.00296179	-0.197179	0.980363	-0.00034401	-0.000648923	0.0022557	0.000644482	0.0693472	0.00956514	-9.8497	
1692951371.173634685 -0.00296145	-0.197179	0.980363	-0.000346241	-0.000293835	0.00119043	0.000644482	0.0629705	0.00797095	-9.84571	
1692951371.178523824 -0.00295972	-0.197181	0.980363	-0.000345273	6.12536e-05	0.00332096	-6.56946e-05	0.066956	0.0159419	-9.83854	
1692951371.183603107 -0.00295535	-0.197182	0.980362	-0.000344228	-0.000293835	0.0022557	0.000644482	0.0581879	0.000797095	-9.85289	
1692951371.188487271 -0.00295612	-0.197184	0.980362	-0.000344243	6.12536e-05	0.0022557	0.00099957	0.0637676	-0.0103622	-9.86006	
1692951371.193515295 -0.00295559	-0.197184	0.980362	-0.000343973	-0.00100401	0.00261079	0.000644482	0.0597821	0.00557966	-9.85369	
1692951371.198968207 -0.00295337	-0.197183	0.980362	-0.000342008	6.12536e-05	0.00154552	-6.56946e-05	0.0645647	0.00239128	-9.85129	
1692951371.203584292 -0.00295317	-0.197185	0.980362	-0.000342309	-0.000293835	0.00261079	0.00099957	0.0597821	0.0127535	-9.83934	
1692951371.208633716 -0.00295351	-0.197185	0.980362	-0.000343302	6.12536e-05	0.00154552	0.000644482	0.0549995	0.0191303	-9.84492	
1692951371.213551611 -0.00295211	-0.197184	0.980362	-0.000342858	6.12536e-05	0.00154552	-0.000420783	0.0613763	0.00557966	-9.83854	
1692951371.218634613 -0.00295056	-0.197181	0.980363	-0.000343071	-0.000648923	0.00190061	0.000644482	0.067753	-0.00717385	-9.83615	
1692951371.223660217 -0.00295165	-0.197182	0.980362	-0.000341542	6.12536e-05	0.00154552	0.00099957	0.0470286	-0.00239128	-9.83216	
1692951371.228637189 -0.00295304	-0.197181	0.980363	-0.000340725	6.12536e-05	0.00154552	0.000644482	0.0573908	0.0111593	-9.82499	
1692951371.233628016 -0.00295215	-0.197181	0.980363	-0.000341059	6.12536e-05	0.0022557	0.000289393	0.0549995	0.00398547	-9.8226	
1692951371.238633612 -0.00295187	-0.197182	0.980362	-0.000341513	-0.00100401	0.0022557	0.000644482	0.0661589	0.00876804	-9.84651	
1692951371.243625960 -0.00295161	-0.197183	0.980362	-0.000343254	6.12536e-05	0.00296587	0.000289393	0.050217	0.00717385	-9.84731	
1692951371.248522549 -0.00295246	-0.197184	0.980362	-0.000343943	-0.00100401	0.00261079	0.000289393	0.0661589	0.00239128	-9.85847	
1692951371.253632301 -0.00295053	-0.197183	0.980362	-0.00034068	6.12536e-05	0.00261079	0.000644482	0.0486228	-0.016739	-9.85129	
1692951371.258595665 -0.00295185	-0.197184	0.980362	-0.000340106	-0.000293835	0.0022557	0.00099957	0.0573908	-0.0183332	-9.83695	
1692951371.263610815 -0.00295363	-0.197183	0.980362	-0.000341773	-0.000293835	0.00154552	0.000289393	0.0669559	0.0159419	-9.86086	
1692951371.268632096 -0.00295334	-0.197182	0.980362	-0.000342467	6.12536e-05	0.00119043	-0.000775871	0.0518112	0.00717385	-9.8505	
1692951371.273619143 -0.00295878	-0.197183	0.980362	-0.000343401	6.12536e-05	0.00261079	-6.56946e-05	0.0454344	0.00876804	-9.84651	
1692951371.278548871 -0.00295925	-0.197185	0.980362	-0.000343818	6.12536e-05	0.00261079	0.000289393	0.050217	0.00797095	-9.83774	
1692951371.283474446 -0.00295889	-0.197183	0.980362	-0.000344956	6.12536e-05	0.00261079	0.000644482	0.0629705	0.000797095	-9.84013	
1692951371.288540560 -0.00295627	-0.197183	0.980362	-0.000344954	0.000416342	0.00154552	-6.56946e-05	0.0637676	-0.0175361	-9.83695	
1692951371.293583929 -0.00295589	-0.197185	0.980362	-0.000342788	-0.000648923	0.00190061	0.000289393	0.0565937	-0.0239128	-9.8497	
1692951371.298492296 -0.00295509	-0.197184	0.980362	-0.000341562	0.000416342	0.00332096	0.000289393	0.0637676	0.00318838	-9.83057	
1692951371.304143690 -0.00295207	-0.197184	0.980362	-0.000341246	-0.000648923	0.00332096	0.00099957	0.0605792	0.016739	-9.83216	
1692951371.310978069 -0.00295318	-0.197184	0.980362	-0.000342561	6.12536e-05	0.0022557	0.000289393	0.0494199	0.00637676	-9.83216	
1692951371.313488470 -0.00295315	-0.197184	0.980362	-0.000343075	-0.000648923	0.00261079	-6.56946e-05	0.066956	0.0135506	-9.84173	
1692951371.318483057 -0.00295285	-0.197182	0.980362	-0.000343841	6.12536e-05	0.00154552	0.00099957	0.0557966	-0.00318838	-9.84731	
1692951371.323529794 -0.00295143	-0.197184	0.980362	-0.000343395	-0.00100401	0.00261079	0.000644482	0.0597821	-0.00318838	-9.84013	
1692951371.328561666 -0.00294925	-0.197184	0.980362	-0.00034144	6.12536e-05	0.00190061	0.000289393	0.0597821	-0.00797095	-9.83376	
1692951371.333529491 -0.00294817	-0.197183	0.980362	-0.000341559	-0.000293835	0.00190061	-6.56946e-05	0.0549995	0.0191303	-9.84332	
1692951371.338561920 -0.00294843	-0.197181	0.980362	-0.000341687	6.12536e-05	0.00190061	0.00099957	0.0573908	0.00876804	-9.84093	
1692951371.343638443 -0.002948	-0.197181	0.980363	-0.000340766	6.12536e-05	0.00154552	-6.56946e-05	0.0637676	0.00637676	-9.85209	
1692951371.348629281 -0.00294768	-0.197181	0.980363	-0.000338151	6.12536e-05	0.00154552	0.000289393	0.0597821	0.0119564	-9.85687	
1692951371.353655650 -0.00294612	-0.197179	0.980363	-0.000338354	6.12536e-05	0.0022557	0.00099957	0.0454344	-0.00239128	-9.85847	
1692951371.358545051 -0.0029453	-0.197177	0.980363	-0.000339387	6.12536e-05	0.00154552	0.000644482	0.0565937	-0.0159419	-9.85289	
1692951371.363541013 -0.00294553	-0.197176	0.980364	-0.000339949	6.12536e-05	0.00190061	0.000644482	0.0526083	-0.0263041	-9.83535	
1692951371.368590184 -0.00294369	-0.197178	0.980363	-0.000337035	6.12536e-05	0.00190061	0.000644482	0.058985	-0.00159419	-9.84731	
1692951371.373549370 -0.00294323	-0.197177	0.980363	-0.000337446	6.12536e-05	0.00190061	0.000289393	0.0462315	0.0135506	-9.83137	
1692951371.378547896 -0.00294253	-0.197176	0.980364	-0.00033781	0.000771429	0.00154552	-0.000775871	0.066956	0.00876804	-9.83296	
1692951371.383605671 -0.00294165	-0.197177	0.980363	-0.000334632	6.12536e-05	0.00154552	0.000289393	0.0581879	0.00637676	-9.8226	
1692951371.388524392 -0.00294166	-0.197175	0.980364	-0.000333772	-0.00100401	0.00190061	0.000644482	0.066956	0.00478257	-9.82738	
1692951371.393621122 -0.00294262	-0.197174	0.980364	-0.000333101	-0.000648923	0.00261079	-0.000775871	0.0621734	-0.0143477	-9.84253	
1692951371.398630273 -0.00294295	-0.197177	0.980363	-0.00033404	0.000416342	0.0022557	0.000289393	0.0645647	-0.0231157	-9.85129	
1692951371.403555864 -0.00294375	-0.197176	0.980364	-0.00033379	-0.000293835	0.00261079	0.00099957	0.0581879	-0.0127535	-9.84492	
1692951371.408646587 -0.00294436	-0.197176	0.980364	-0.000337965	6.12536e-05	0.00332096	0.00135466	0.0645647	0.0159419	-9.8489	
1692951371.413629174 -0.00294498	-0.197174	0.980364	-0.000338592	0.000771429	0.0022557	-6.56946e-05	0.0661589	0.0151448	-9.85448	
1692951371.418627438 -0.00294332	-0.197175	0.980364	-0.000338975	-0.000648923	0.00154552	0.00135466	0.067753	0.00717385	-9.84571	
1692951371.423643192 -0.00294206	-0.197173	0.980364	-0.000341041	-0.00100401	0.00190061	0.00099957	0.0637676	-0.00239128	-9.84731	
1692951371.428628353 -0.00294198	-0.197176	0.980364	-0.000339485	0.000416342	0.00296587	0.000644482	0.0645647	-0.0119564	-9.84173	
1692951371.433740055 -0.00294008	-0.197176	0.980364	-0.000338704	-0.000293835	0.0022557	0.000644482	0.0677531	-0.016739	-9.85687	
1692951371.438634847 -0.00294053	-0.197178	0.980363	-0.000340122	-0.000293835	0.00190061	-6.56946e-05	0.0557966	0.0247099	-9.84013	
1692951371.443634166 -0.00293896	-0.197172	0.980364	-0.000339194	-0.000293835	0.0022557	0.000644482	0.0494199	-0.00318838	-9.8505	
1692951371.448750537 -0.00294062	-0.197174	0.980364	-0.000337541	6.12536e-05	0.00261079	0.000289393	0.0645647	0.00557966	-9.84013	
1692951371.453725610 -0.00293973	-0.197174	0.980364	-0.000337725	6.12536e-05	0.00261079	0.000289393	0.0605792	0.0159419	-9.85528	
1692951371.458567211 -0.00294156	-0.197173	0.980364	-0.000337927	6.12536e-05	0.00190061	0.000644482	0.0542024	0.0119564	-9.82818	
1692951371.463564206 -0.00294043	-0.197175	0.980364	-0.000338206	6.12536e-05	0.0022557	0.000644482	0.0542024	-0.0111593	-9.84651	
1692951371.468630252 -0.00293882	-0.197174	0.980364	-0.000338396	-0.000293835	0.00154552	0.000289393	0.0446373	-0.0135506	-9.83774	
1692951371.473745863 -0.00293868	-0.197174	0.980364	-0.000338245	-0.000293835	0.00154552	0.000289393	0.0573908	0.00637676	-9.83934	
1692951371.478632472 -0.00293719	-0.197171	0.980365	-0.000338009	6.12536e-05	0.00261079	0.000644482	0.0573908	0.00797095	-9.83934	
1692951371.483754618 -0.00293758	-0.197172	0.980365	-0.000337917	-0.000648923	0.0022557	0.00099957	0.0613763	0.00159419	-9.84811	
1692951371.488623753 -0.00293747	-0.197172	0.980365	-0.000338734	6.12536e-05	0.00190061	0.00099957	0.0565937	0.0151448	-9.84651	
1692951371.493749842 -0.00293699	-0.197178	0.980363	-0.000339138	-0.00100401	0.0022557	-0.000775871	0.0597821	0.00797095	-9.8505	
1692951371.498548145 -0.00293566	-0.197181	0.980363	-0.000338016	-0.000293835	0.00119043	-6.56946e-05	0.0781153	-0.00797095	-9.85847	
1692951371.503730340 -0.0029347	-0.197183	0.980362	-0.000336248	-0.000293835	0.00261079	0.00099957	0.0534053	-0.0215216	-9.84412	
1692951371.508638570 -0.00293536	-0.197183	0.980362	-0.000338569	0.000416342	0.00154552	-6.56946e-05	0.0581879	0.00318838	-9.85528	
1692951371.513738121 -0.00293566	-0.197183	0.980362	-0.000339587	-0.000293835	0.00154552	0.000289393	0.0430431	0.00637676	-9.8505	
1692951371.518530100 -0.00293495	-0.197181	0.980363	-0.000338825	-0.000648923	0.0022557	0.00099957	0.0557966	-0.00159419	-9.85448	
1692951371.523645135 -0.00293368	-0.19718	0.980363	-0.000337497	6.12536e-05	0.00154552	-6.56946e-05	0.0565937	0.0135506	-9.83695	
1692951371.528534854 -0.00293297	-0.197182	0.980363	-0.000333391	6.12536e-05	0.00190061	0.00099957	0.0557966	0.00876804	-9.83455	
1692951371.533545161 -0.00293313	-0.197187	0.980362	-0.000333906	-0.000293835	0.00332096	0.00099957	0.0565937	-0.00239128	-9.8505	
1692951371.538579669 -0.00293027	-0.197186	0.980362	-0.000333375	0.000416342	0.00119043	0.000644482	0.0581879	-0.0294925	-9.83455	
1692951371.543580710 -0.0029278	-0.197186	0.980362	-0.000332315	6.12536e-05	0.00296587	0.000289393	0.066956	-0.0175361	-9.83934	
1692951371.548543364 -0.00292782	-0.197185	0.980362	-0.000333489	-0.000648923	0.00154552	0.000644482	0.0549995	0.00398547	-9.82897	
1692951371.553540682 -0.00293258	-0.197185	0.980362	-0.000333352	6.12536e-05	0.00261079	-6.56946e-05	0.0510141	0.0127535	-9.83934	
1692951371.558548048 -0.00293309	-0.197186	0.980362	-0.000333262	-0.000293835	0.00154552	0.00099957	0.0573908	-0	-9.83774	
1692951371.563658855 -0.00293228	-0.197185	0.980362	-0.000333022	6.12536e-05	0.00261079	0.00099957	0.0494199	0.00318838	-9.83057	
1692951371.568588027 -0.00293332	-0.197188	0.980361	-0.000333714	-0.000648923	0.00332096	0.000644482	0.0557966	0.00159419	-9.8497	
1692951371.573631528 -0.00293066	-0.197189	0.980361	-0.000332083	-0.000293835	0.00261079	0.000644482	0.0629705	-0.00478257	-9.8505	
1692951371.578623972 -0.00293022	-0.197189	0.980361	-0.000333358	-0.000293835	0.00261079	0.000644482	0.0581879	-0.0223187	-9.85448	
1692951371.583637913 -0.00293133	-0.197192	0.98036	-0.000333617	-0.000648923	0.0022557	0.000289393	0.0621734	-0.00876804	-9.84412	
1692951371.588632448 -0.00292995	-0.197194	0.98036	-0.000332924	6.12536e-05	0.00261079	0.00135466	0.0725356	0.0175361	-9.8489	
1692951371.593600634 -0.00292997	-0.197192	0.980361	-0.000331883	0.000416342	0.0022557	-6.56946e-05	0.0549995	0.00956514	-9.85289	
1692951371.598642682 -0.00292981	-0.197192	0.980361	-0.000332796	-0.000293835	0.00190061	-6.56946e-05	0.0557966	0.00239128	-9.85129	
1692951371.603634424 -0.00293067	-0.197193	0.98036	-0.000333004	6.12536e-05	0.00154552	-6.56946e-05	0.0549995	0.0151448	-9.84651	
1692951371.608637273 -0.00292757	-0.197194	0.98036	-0.00033361	-0.000293835	0.00296587	0.00135466	0.0557966	0.000797095	-9.83216	
1692951371.613637062 -0.00292782	-0.197193	0.98036	-0.0003337	6.12536e-05	0.00154552	-0.000420783	0.0685501	-0.0263041	-9.83376	
1692951371.618636661 -0.00292653	-0.197195	0.98036	-0.000332394	-0.000648923	0.00154552	-6.56946e-05	0.0526083	0.000797094	-9.82977	
1692951371.623755301 -0.00292525	-0.197191	0.980361	-0.000331047	6.12536e-05	0.00190061	-6.56946e-05	0.0637676	0.00478257	-9.83615	
1692951371.628625388 -0.00292463	-0.197193	0.98036	-0.000331404	-0.000293835	0.00190061	0.00135466	0.0661589	-0.00159419	-9.83695	
1692951371.633747062 -0.00292461	-0.197192	0.98036	-0.000332768	6.12536e-05	0.00154552	-0.000775871	0.0717385	0.0111593	-9.83615	
1692951371.638634220 -0.00292433	-0.197188	0.980361	-0.000333212	6.12536e-05	0.00261079	0.000644482	0.050217	0.00717385	-9.84651	
1692951371.643628638 -0.00292351	-0.197189	0.980361	-0.00033218	-0.000648923	0.0022557	-0.000420783	0.0557966	0.00717385	-9.85767	
1692951371.648630676 -0.00292412	-0.197191	0.980361	-0.000336046	6.12536e-05	0.00190061	-6.56946e-05	0.0526083	-0.0127535	-9.85289	
1692951371.653742872 -0.00292427	-0.197188	0.980361	-0.000336589	0.000416342	0.00190061	-6.56946e-05	0.0573908	0.0119564	-9.86006	
1692951371.658652977 -0.0029238	-0.197188	0.980361	-0.000336777	-0.000648923	0.00190061	0.00170975	0.0709414	0.00637676	-9.84253	
1692951371.663536952 -0.00292462	-0.197186	0.980362	-0.000337227	-0.000293835	0.00190061	0.00135466	0.0661589	0.00478257	-9.83376	
1692951371.668632358 -0.00292526	-0.197184	0.980362	-0.000338689	6.12536e-05	0.00261079	-0.000420783	0.0645647	0.0111593	-9.83057	
1692951371.673531732 -0.00292628	-0.197178	0.980363	-0.000339419	6.12536e-05	0.0022557	0.00099957	0.0661589	-0.0111593	-9.83615	
1692951371.678619896 -0.00292764	-0.197176	0.980364	-0.000339528	-0.00100401	0.00296587	0.00170975	0.0613763	-0.00797095	-9.83535	
1692951371.683631325 -0.00292726	-0.197175	0.980364	-0.000342696	-0.000648923	0.00332096	0.00099957	0.0621734	0.00239128	-9.83774	
1692951371.688610012 -0.00292841	-0.197175	0.980364	-0.000343906	-0.000293835	0.00190061	0.000644482	0.0709414	0.00239128	-9.82897	
1692951371.693630570 -0.00292938	-0.197174	0.980364	-0.000343495	-0.000293835	0.00190061	0.000289393	0.0653618	0.00159419	-9.85448	
1692951371.698634779 -0.00292967	-0.197175	0.980364	-0.000343397	6.12536e-05	0.00190061	0.000289393	0.0613763	-0.00478257	-9.84492	
1692951371.703630429 -0.00292995	-0.197176	0.980364	-0.000343298	-0.00100401	0.00296587	0.000644482	0.0518112	0.0231157	-9.83854	
1692951371.708636238 -0.00293245	-0.197175	0.980364	-0.000342118	6.12536e-05	0.0022557	-6.56946e-05	0.0645647	0.00478257	-9.84731	
1692951371.713623713 -0.00293239	-0.197177	0.980364	-0.000342623	-0.000293835	0.00154552	-6.56946e-05	0.0542024	-0.0318838	-9.8505	
1692951371.718635102 -0.00293275	-0.197178	0.980363	-0.000342764	-0.000293835	0.00190061	0.00099957	0.0677531	0.00159419	-9.83455	
1692951371.723562445 -0.00293258	-0.197178	0.980363	-0.000348328	6.12536e-05	0.00261079	0.000644482	0.0709414	0.0143477	-9.83854	
1692951371.728639595 -0.00293347	-0.197179	0.980363	-0.000349732	6.12536e-05	0.0022557	0.000644482	0.0709414	0.0183332	-9.84651	
1692951371.733627976 -0.0029319	-0.197178	0.980363	-0.000349964	6.12536e-05	0.0022557	0.000289393	0.0597821	0.00159419	-9.85209	
1692951371.738639879 -0.00293151	-0.197178	0.980363	-0.000348731	6.12536e-05	0.000835344	0.000644482	0.0581879	0.0183332	-9.8497	
1692951371.743636003 -0.0029297	-0.197177	0.980364	-0.00034891	-0.00100401	0.00190061	0.000644482	0.0526083	-0.0151448	-9.85528	
1692951371.748546057 -0.00292808	-0.197176	0.980364	-0.000347091	6.12536e-05	0.0022557	0.000644482	0.067753	-0.0239128	-9.84731	
1692951371.753539811 -0.00292767	-0.197176	0.980364	-0.000345863	6.12536e-05	0.00332096	0.00099957	0.0518112	-0	-9.84811	
1692951371.758539078 -0.00292825	-0.197176	0.980364	-0.000346518	6.12536e-05	0.0022557	0.00099957	0.0549995	0.00159419	-9.83774	
1692951371.763518224 -0.00292882	-0.197179	0.980363	-0.000347164	6.12536e-05	0.00190061	-6.56946e-05	0.066956	-0.00557966	-9.84811	
1692951371.768535553 -0.0029282	-0.197181	0.980363	-0.000347572	6.12536e-05	0.00154552	-6.56946e-05	0.0701443	0.00876804	-9.83535	
1692951371.773542683 -0.00292692	-0.197182	0.980362	-0.000346171	-0.000648923	0.00296587	0.00099957	0.0613763	0.0191303	-9.8481	
1692951371.778532637 -0.00292867	-0.197185	0.980362	-0.000345465	6.12536e-05	0.0022557	0.000644482	0.0637676	0.00318838	-9.85767	
1692951371.783575765 -0.00292852	-0.197185	0.980362	-0.000345969	6.12536e-05	0.00190061	-6.56946e-05	0.0661589	-0.00318838	-9.85687	
1692951371.788631421 -0.00292926	-0.197186	0.980362	-0.000343546	-0.000648923	0.00190061	-6.56946e-05	0.0565937	0.0183332	-9.83216	
1692951371.793677969 -0.00292905	-0.197182	0.980363	-0.00034245	0.000416342	0.00332096	0.000289393	0.0478257	0.0111593	-9.84651	
1692951371.798627927 -0.0029215	-0.197182	0.980362	-0.000343945	-0.000293835	0.00261079	0.000289393	0.0462315	0.00239128	-9.83216	
1692951371.803628789 -0.00292168	-0.197182	0.980363	-0.000345275	-0.000293835	0.0022557	0.000644482	0.0518112	0.0183332	-9.8489	
1692951371.810048789 -0.00292158	-0.197183	0.980362	-0.000344634	6.12536e-05	0.00296587	-6.56946e-05	0.0749269	-0.00637676	-9.85129	
1692951371.813508160 -0.00292195	-0.197183	0.980362	-0.000343877	-0.000648923	0.00261079	0.000289393	0.0661589	-0.0358693	-9.85129	
1692951371.818640229 -0.0029235	-0.197183	0.980362	-0.00034517	0.000416342	0.00190061	0.00099957	0.058985	-0.0159419	-9.84811	
1692951371.823503404 -0.00292398	-0.197182	0.980363	-0.000347606	-0.000293835	0.0022557	-6.56946e-05	0.0549995	0.0175361	-9.84093	
1692951371.828751663 -0.00292466	-0.197183	0.980362	-0.000347581	6.12536e-05	0.00190061	0.00135466	0.0645647	0.00557966	-9.85847	
1692951371.833540542 -0.00292478	-0.197188	0.980361	-0.000348123	6.12536e-05	0.0022557	0.000644482	0.0645647	0.00398547	-9.85289	
1692951371.838635257 -0.00292467	-0.197187	0.980362	-0.000348631	6.12536e-05	0.00261079	0.00099957	0.067753	0.00637676	-9.83376	
1692951371.843543296 -0.00292597	-0.197186	0.980362	-0.000347783	-0.00100401	0.00190061	0.000289393	0.0701443	0.00956514	-9.83455	
1692951371.848606034 -0.0029257	-0.197186	0.980362	-0.000346891	6.12536e-05	0.00154552	0.00099957	0.0454344	-0.016739	-9.85368	
1692951371.853555013 -0.0029277	-0.197186	0.980362	-0.000346457	6.12536e-05	0.00154552	0.00099957	0.0709414	0.00398547	-9.82499	
1692951371.858632416 -0.00292674	-0.197184	0.980362	-0.000346791	6.12536e-05	0.00190061	0.00170975	0.0605792	0.00956514	-9.84412	
1692951371.863630610 -0.00292708	-0.197184	0.980362	-0.000342874	-0.000293835	0.0022557	0.00099957	0.0565937	-0	-9.84412	
1692951371.868626141 -0.00292642	-0.197187	0.980362	-0.000342789	-0.000293835	0.00261079	0.000644482	0.0637676	0.0135506	-9.83455	
1692951371.873634251 -0.00292422	-0.197188	0.980361	-0.00034172	-0.00100401	0.00190061	0.000289393	0.0494199	0.00159419	-9.83376	
1692951371.878638538 -0.00292409	-0.197187	0.980361	-0.000343499	6.12536e-05	0.00261079	0.000644482	0.0486228	-0.00478257	-9.8505	
1692951371.883631971 -0.00292507	-0.197187	0.980361	-0.000344211	-0.000293835	0.00190061	0.000644482	0.0661589	-0.0231157	-9.85528	
1692951371.888628030 -0.00292599	-0.197187	0.980362	-0.000344458	-0.000293835	0.0022557	-6.56946e-05	0.0741298	-0.00557966	-9.83535	
1692951371.893643410 -0.0029248	-0.197187	0.980362	-0.000346966	6.12536e-05	0.0022557	-6.56946e-05	0.0542024	0.0151448	-9.84173	
1692951371.898634379 -0.00292497	-0.197184	0.980362	-0.000346173	0.000771429	0.0022557	0.00099957	0.0629705	0.00318838	-9.84332	
1692951371.903632477 -0.00292469	-0.197183	0.980362	-0.000347548	6.12536e-05	0.00190061	0.00099957	0.0534053	0.00557966	-9.8505	
1692951371.908637815 -0.00292358	-0.197182	0.980362	-0.00034773	-0.000648923	0.00296587	0.00099957	0.0494199	0.00637676	-9.83615	
1692951371.913631667 -0.00292544	-0.197181	0.980363	-0.000346369	-0.000648923	0.00261079	0.00135466	0.0557966	0.00557966	-9.86006	
1692951371.918624634 -0.00292535	-0.197179	0.980363	-0.000345724	0.000416342	0.00154552	0.000644482	0.0629705	-0.00956514	-9.84651	
1692951371.923624114 -0.00292442	-0.19718	0.980363	-0.000345834	6.12536e-05	0.00119043	0.000644482	0.058985	0.016739	-9.83774	
