observation
"[0, -3.53633e-07, 0, 4.83491e-05, 0, 0.0667064, 0, -0.266043, 3.21877]"
"[0, 3.32455e-06, 0, 3.85289e-05, -0.00024, 0.0665287, 0, -0.226991, 3.13373]"
"[0, 3.95186e-06, 0, 2.60074e-05, -0.00048, 0.0662754, 0, -0.247081, 3.14722]"
"[0, 2.04872e-06, 0, 1.50059e-05, -0.00072, 0.0659697, 0, -0.227199, 3.26094]"
"[0, 1.80207e-06, 0, -5.91819e-06, -0.00096, 0.0656391, 0, -0.203274, 3.274]"
"[0, 2.76256e-06, 0, -2.13891e-05, -0.0012, 0.065409, 0, -0.187265, 3.48651]"
"[0, 7.62153e-07, 0, -3.90007e-05, -0.00144, 0.06511, 0, -0.185056, 3.54091]"
"[0, -7.3967e-07, 0, -6.01885e-05, -0.00168, 0.0647262, 0, -0.172528, 3.7127]"
"[0, -1.94636e-06, 0, -8.73247e-05, -0.00192, 0.0643592, 0, -0.165744, 3.80116]"
"[0, -3.83649e-06, 0, -0.000116718, -0.00216, 0.0640523, 0, -0.161905, 3.87809]"
"[0, -3.87943e-06, 0, -0.000145251, -0.0024, 0.0638223, 0, -0.160275, 3.92348]"
"[0, -5.34537e-06, 0, -0.000179083, -0.00264, 0.0633485, 0, -0.16246, 3.93163]"
"[0, -7.00002e-06, 0, -0.000208358, -0.00288, 0.0629815, 0, -0.156963, 3.85408]"
"[0, -9.38692e-06, 0, -0.000240697, -0.00312, 0.062735, 0, -0.158504, 3.92044]"
"[0, -9.73899e-06, 0, -0.000273605, -0.00336, 0.062297, 0, -0.177703, 3.88731]"
"[0, -1.01055e-05, 0, -0.000305159, -0.0036, 0.0619396, 0, -0.18546, 3.98218]"
"[0, -1.4376e-05, 0, -0.000345704, -0.00384, 0.0613958, 0, -0.194157, 3.99574]"
"[0, -1.64585e-05, 0, -0.000379869, -0.00408, 0.0611116, 0, -0.193932, 3.98588]"
"[0, -1.53258e-05, 0, -0.000418265, -0.00432, 0.060807, 0, -0.198385, 4.03223]"
"[0, -1.77178e-05, 0, -0.000449484, -0.00456, 0.0604019, 0, -0.200438, 4.03816]"
"[0, -1.76556e-05, 0, -0.000486258, -0.0048, 0.0600161, 0, -0.199345, 4.06727]"
"[0, -2.01594e-05, 0, -0.000530442, -0.00504, 0.0596179, 0, -0.187466, 4.03609]"
"[0, -2.26342e-05, 0, -0.000582455, -0.00528, 0.0593891, 0, -0.209991, 3.77418]"
"[0, -2.24064e-05, 0, -0.000688372, -0.00552, 0.0593239, 0, -0.207013, 4.24238]"
"[0, -2.1969e-05, 0, -0.000819565, -0.00576, 0.0595518, 0, -0.21178, 3.86952]"
"[0, -2.20975e-05, 0, -0.000964792, -0.006, 0.0598921, 0, -0.213962, 4.06511]"
"[0, -1.6083e-05, 0, -0.00112729, -0.00624, 0.0605538, 0, -0.206007, 3.96295]"
"[0, -1.41852e-05, 0, -0.00130955, -0.00648, 0.0610626, 0, -0.220277, 3.81535]"
"[0, -1.17099e-05, 0, -0.00149958, -0.00672, 0.0618902, 0, -0.211509, 3.81424]"
"[0, -7.24687e-06, 0, -0.00167258, -0.00696, 0.0625689, 0, -0.19658, 4.01759]"
"[0, -3.96515e-06, 0, -0.0018563, -0.0072, 0.0632145, 0, -0.188144, 3.96066]"
"[0, -2.16454e-06, 0, -0.00202417, -0.00744, 0.06392, 0, -0.194634, 3.95153]"
"[0, 8.22243e-07, 0, -0.00219256, -0.00768, 0.064687, 0, -0.177314, 4.18519]"
"[0, 4.90158e-06, 0, -0.0023935, -0.00792, 0.0654032, 0, -0.176947, 4.24516]"
"[0, 9.20666e-06, 0, -0.00260812, -0.00816, 0.0663248, 0, -0.172627, 3.79579]"
"[0, 1.22495e-05, 0, -0.00281315, -0.0084, 0.0672449, 0, -0.168637, 3.50891]"
"[0, 1.87154e-05, 0, -0.003013, -0.00864, 0.0680986, 0, -0.16865, 3.98527]"
"[0, 2.00826e-05, 0, -0.00317496, -0.00888, 0.0687832, 0, -0.172189, 3.98818]"
"[0, 2.36642e-05, 0, -0.00332513, -0.00912, 0.0694207, 0, -0.161936, 4.15217]"
"[0, 2.50008e-05, 0, -0.00349256, -0.00936, 0.0700873, 0, -0.151906, 4.31904]"
"[0, 3.00858e-05, 0, -0.00366267, -0.0096, 0.0708397, 0, -0.163762, 3.66109]"
"[0, 2.87592e-05, 0, -0.00381215, -0.00984, 0.0714101, 0, -0.182153, 3.57647]"
"[0, 3.32029e-05, 0, -0.00395753, -0.01008, 0.0720588, 0, -0.165311, 4.15287]"
"[0, 3.69018e-05, 0, -0.00410236, -0.01032, 0.0727464, 0, -0.150108, 4.15526]"
"[0, 3.87173e-05, 0, -0.00425884, -0.01056, 0.0733798, 0, -0.166416, 4.29733]"
"[0, 4.1581e-05, 0, -0.00443151, -0.0108, 0.0740562, 0, -0.149486, 4.26237]"
"[0, 4.72645e-05, 0, -0.00460224, -0.01104, 0.0748717, 0, -0.158114, 4.09796]"
"[0, 4.79414e-05, 0, -0.00477878, -0.01128, 0.0756602, 0, -0.142411, 4.23329]"
"[0, 5.0928e-05, 0, -0.00495854, -0.01152, 0.076433, 0, -0.1393, 4.82585]"
"[0, 5.84354e-05, 0, -0.0051332, -0.01176, 0.0774445, 0, -0.115223, 5.10541]"
"[0, 5.54803e-05, 0, -0.00530195, -0.012, 0.0780329, 0, -0.113368, 5.0297]"
"[0, 6.27473e-05, 0, -0.0054485, -0.01224, 0.078877, 0, -0.0926852, 5.35757]"
"[0, 6.43843e-05, 0, -0.00558267, -0.01248, 0.0795552, 0, -0.0842758, 5.9006]"
"[0, 6.91069e-05, 0, -0.00571686, -0.01272, 0.0802402, 0, -0.0669861, 5.84813]"
"[0, 7.0195e-05, 0, -0.00583092, -0.01296, 0.0809501, 0, -0.0771362, 6.00012]"
"[0, 7.5519e-05, 0, -0.00594842, -0.0132, 0.0816207, 0, -0.0353801, 6.36529]"
"[0, 7.58152e-05, 0, -0.0060584, -0.01344, 0.0819755, 0, -0.0213929, 6.56856]"
"[0, 7.82782e-05, 0, -0.00617893, -0.01368, 0.0824968, 0, -0.0887056, 6.53725]"
"[0, 8.51947e-05, 0, -0.00630189, -0.01392, 0.0831833, 0, 0.0151562, 6.10772]"
"[0, 8.50403e-05, 0, -0.00642871, -0.01416, 0.0837838, 0, 9.30861e-05, 6.13481]"
"[0, 8.67379e-05, 0, -0.00655834, -0.0144, 0.0845135, 0, -0.00105292, 6.21993]"
"[0, 9.02045e-05, 0, -0.00670039, -0.01464, 0.0852458, 0, -0.000262323, 6.5957]"
"[0, 9.25547e-05, 0, -0.00686454, -0.01488, 0.0860427, 0, 0.0137907, 6.59971]"
"[0, 9.72725e-05, 0, -0.00706252, -0.01512, 0.0870945, 0, -0.00574981, 6.41414]"
"[0, 9.99646e-05, 0, -0.00724078, -0.01536, 0.0880142, 0, 0.0114663, 6.59955]"
"[0, 0.000104, 0, -0.00738373, -0.0156, 0.088825, 0, 0.0245063, 6.49263]"
"[0, 0.000103814, 0, -0.00754802, -0.01584, 0.0895898, 0, 0.0202293, 6.81371]"
"[0, 0.000110293, 0, -0.00768632, -0.01608, 0.0903201, 0, 0.0426425, 6.51005]"
"[0, 0.000112537, 0, -0.00779628, -0.01632, 0.0910136, 0, 0.0371156, 6.77634]"
"[0, 0.00011257, 0, -0.00788725, -0.01656, 0.0914215, 0, 0.0203302, 6.99252]"
"[0, 0.000115521, 0, -0.00794975, -0.0168, 0.09174, 0, 0.0415806, 7.12789]"
"[0, 0.000114084, 0, -0.00800571, -0.01704, 0.0921804, 0, 0.0540959, 7.31436]"
"[0, 0.00011238, 0, -0.00807346, -0.01728, 0.092344, 0, 0.0352224, 7.57697]"
"[0, 0.000117923, 0, -0.0081631, -0.01752, 0.0928509, 0, 0.0543798, 7.2197]"
"[0, 0.000120379, 0, -0.00824779, -0.01776, 0.0932695, 0, 0.0442629, 7.49072]"
"[0, 0.000121796, 0, -0.00836782, -0.018, 0.0937963, 0, 0.0481266, 7.25765]"
"[0, 0.000122971, 0, -0.00849575, -0.01824, 0.094457, 0, 0.0366416, 6.99835]"
"[0, 0.000124726, 0, -0.00860146, -0.01848, 0.0950999, 0, 0.0433313, 7.66771]"
"[0, 0.000129459, 0, -0.00874571, -0.01872, 0.095986, 0, 0.0439037, 7.8361]"
"[0, 0.000132578, 0, -0.0088662, -0.01896, 0.0965538, 0, 0.113855, 7.96759]"
"[0, 0.000135477, 0, -0.00895295, -0.0192, 0.0972085, 0, 0.0412545, 8.60462]"
"[0, 0.000136773, 0, -0.0090198, -0.01944, 0.097651, 0, 0.0897234, 8.76793]"
"[0, 0.000138994, 0, -0.00908054, -0.01968, 0.0981233, 0, 0.0942435, 8.739]"
"[0, 0.000137221, 0, -0.00914903, -0.01992, 0.0983294, 0, 0.109355, 9.1875]"
"[0, 0.000143325, 0, -0.00922324, -0.02016, 0.0987416, 0, 0.124423, 9.08604]"
"[0, 0.000143021, 0, -0.00928988, -0.0204, 0.0991824, 0, 0.123616, 9.25942]"
"[0, 0.000144383, 0, -0.00936079, -0.02064, 0.0995255, 0, 0.129586, 9.73076]"
"[0, 0.000147848, 0, -0.00943291, -0.02088, 0.0999057, 0, 0.151878, 9.56734]"
"[0, 0.000147885, 0, -0.00950849, -0.02112, 0.100296, 0, 0.149443, 9.77016]"
"[0, 0.000151259, 0, -0.00958293, -0.02136, 0.100829, 0, 0.147791, 9.89135]"
"[0, 0.000150455, 0, -0.00964808, -0.0216, 0.101126, 0, 0.15663, 9.91096]"
"[0, 0.000153445, 0, -0.00973703, -0.02184, 0.101805, 0, 0.149132, 10.3406]"
"[0, 0.000160296, 0, -0.00981943, -0.02208, 0.102344, 0, 0.158458, 10.3685]"
"[0, 0.000159911, 0, -0.00995175, -0.02232, 0.103154, 0, 0.180418, 10.8578]"
"[0, 0.000164277, 0, -0.0100873, -0.02256, 0.103957, 0, 0.167323, 10.6398]"
"[0, 0.00016434, 0, -0.0102676, -0.0228, 0.105059, 0, 0.170941, 10.7603]"
"[0, 0.000168478, 0, -0.0104731, -0.02304, 0.106384, 0, 0.187006, 10.6208]"
"[0, 0.000173081, 0, -0.0106914, -0.02328, 0.107789, 0, 0.198251, 10.7542]"
"[0, 0.000178088, 0, -0.0109402, -0.02352, 0.109328, 0, 0.19636, 10.9527]"
"[0, 0.000184073, 0, -0.0111999, -0.02376, 0.110919, 0, 0.20814, 10.9959]"
"[0, 0.000186027, 0, -0.0115242, -0.024, 0.112718, 0, 0.211573, 10.8371]"
"[0, 0.000191124, 0, -0.0119427, -0.02424, 0.11494, 0, 0.172635, 9.88142]"
"[0, 0.000197869, 0, -0.0124416, -0.02448, 0.11746, 0, 0.153674, 8.97253]"
"[0, 0.000178653, 0, -0.0129573, -0.02472, 0.118979, 0, 0.0969465, 8.70274]"
"[0, 0.000142531, 0, -0.0134591, -0.02496, 0.12055, 0, 0.132637, 8.58717]"
"[0, 0.000131476, 0, -0.0138983, -0.0252, 0.122533, 0, 0.180176, 8.69652]"
"[0, 0.000137126, 0, -0.0142688, -0.02544, 0.1244, 0, 0.262, 9.23653]"
"[0, 0.000139944, 0, -0.0145887, -0.02568, 0.126183, 0, 0.281342, 9.26652]"
"[0, 0.000139441, 0, -0.0148617, -0.02592, 0.127579, 0, 0.296949, 9.46873]"
"[0, 0.000143418, 0, -0.0150935, -0.02616, 0.129045, 0, 0.306526, 9.57197]"
"[0, 0.000146719, 0, -0.0153101, -0.0264, 0.130401, 0, 0.272156, 10.1069]"
"[0, 0.000140263, 0, -0.0154931, -0.02664, 0.131381, 0, 0.215634, 10.1686]"
"[0, 0.000135201, 0, -0.0157169, -0.02688, 0.132365, 0, 0.261847, 9.58428]"
"[0, 0.000135733, 0, -0.015949, -0.02712, 0.133674, 0, 0.254156, 9.76977]"
"[0, 0.000133467, 0, -0.0161494, -0.02736, 0.134661, 0, 0.248972, 9.56247]"
"[0, 0.000131925, 0, -0.0163773, -0.0276, 0.135832, 0, 0.177575, 9.67451]"
"[0, 0.000128702, 0, -0.0165919, -0.02784, 0.136893, 0, 0.187996, 9.66073]"
"[0, 0.000126485, 0, -0.0167949, -0.02808, 0.13789, 0, 0.192463, 9.40684]"
"[0, 0.000122688, 0, -0.0170349, -0.02832, 0.139024, 0, 0.169163, 9.44125]"
"[0, 0.000123633, 0, -0.0172219, -0.02856, 0.140077, 0, 0.150394, 9.63357]"
