observation
"[0, 1.36346e-05, 0, -0.00028644, 0, 0.0482006, 0, 0.464145, 0.509459]"
"[0, 2.36045e-05, 0, -0.000532812, -0.0012, 0.049132, 0, 0.460509, 0.297911]"
"[0, 3.5381e-05, 0, -0.00142911, -0.0024, 0.0515501, 0, 0.472022, -0.0707945]"
"[0, 4.64576e-05, 0, -0.00240563, -0.0036, 0.0534604, 0, 0.490295, -0.0867189]"
"[0, 4.22519e-05, 0, -0.00303117, -0.0048, 0.0524991, 0, 0.469497, -0.0827091]"
"[0, 4.73704e-05, 0, -0.0038155, -0.006, 0.053035, 0, 0.459236, -0.000882929]"
"[0, 7.52683e-05, 0, -0.00526074, -0.0072, 0.059018, 0, 0.450341, 0.103168]"
"[0, 9.64942e-05, 0, -0.00667252, -0.0084, 0.0657059, 0, 0.430155, 0.429409]"
"[0, 0.000115496, 0, -0.00750161, -0.0096, 0.069576, 0, 0.437879, 0.339128]"
"[0, 0.00012971, 0, -0.00812686, -0.0108, 0.0723919, 0, 0.392257, 0.349559]"
"[0, 0.000144118, 0, -0.00896437, -0.012, 0.0761019, 0, 0.387338, 0.494858]"
"[0, 0.000157908, 0, -0.00991655, -0.0132, 0.0809562, 0, 0.349493, 0.59403]"
"[0, 0.00018462, 0, -0.0113482, -0.0144, 0.0901185, 0, 0.30273, 0.649226]"
"[0, 0.000213008, 0, -0.0129735, -0.0156, 0.101331, 0, 0.284802, 0.0390348]"
"[0, 0.000228805, 0, -0.0140231, -0.0168, 0.107557, 0, 0.249258, 0.675043]"
"[0, 0.000247001, 0, -0.0150235, -0.018, 0.112907, 0, 0.23265, 0.793133]"
"[0, 0.000265775, 0, -0.0161241, -0.0192, 0.119284, 0, 0.207255, 1.18097]"
"[0, 0.00028098, 0, -0.0169478, -0.0204, 0.124252, 0, 0.236597, 1.40752]"
"[0, 0.000294257, 0, -0.017562, -0.0216, 0.127471, 0, 0.213564, 1.27692]"
"[0, 0.00030832, 0, -0.0182629, -0.0228, 0.131055, 0, 0.210466, 1.42083]"
"[0, 0.000326612, 0, -0.0191179, -0.024, 0.135891, 0, 0.202468, 1.94635]"
"[0, 0.000351256, 0, -0.0204381, -0.0252, 0.144561, 0, 0.23479, 2.56013]"
"[0, 0.000368973, 0, -0.0211943, -0.0264, 0.150286, 0, 0.322678, 3.98395]"
"[0, 0.000374007, 0, -0.0213059, -0.0276, 0.150985, 0, 0.328727, 4.06574]"
"[0, 0.000377761, 0, -0.0215323, -0.0288, 0.151938, 0, 0.325711, 5.05195]"
"[0, 0.000388002, 0, -0.0217924, -0.03, 0.153439, 0, 0.378615, 5.63913]"
"[0, 0.000397679, 0, -0.0220656, -0.0312, 0.155072, 0, 0.450978, 6.85788]"
"[0, 0.000407101, 0, -0.0222899, -0.0324, 0.156497, 0, 0.521379, 7.48678]"
"[0, 0.000419884, 0, -0.0225731, -0.0336, 0.15844, 0, 0.583691, 8.22483]"
"[0, 0.000432402, 0, -0.022873, -0.0348, 0.160546, 0, 0.714078, 9.11469]"
"[0, 0.000452046, 0, -0.0233193, -0.036, 0.163902, 0, 0.812008, 10.0051]"
"[0, 0.000483823, 0, -0.0240807, -0.0372, 0.170477, 0, 0.924948, 10.7349]"
"[0, 0.000518863, 0, -0.0250415, -0.0384001, 0.178361, 0, 1.09028, 11.4738]"
"[0, 0.000553314, 0, -0.0261082, -0.0396001, 0.185824, 0, 1.20015, 10.6736]"
"[0, 0.000597071, 0, -0.0271244, -0.0408001, 0.193461, 0, 1.33491, 11.1466]"
"[0, 0.00063849, 0, -0.0280255, -0.0420001, 0.200815, 0, 1.49325, 11.5683]"
"[0, 0.00070614, 0, -0.0293298, -0.0432001, 0.212227, 0, 1.6388, 11.4235]"
"[0, 0.000786154, 0, -0.0305764, -0.0444001, 0.223325, 0, 1.76248, 11.6539]"
"[0, 0.000859404, 0, -0.0315746, -0.0456001, 0.23204, 0, 1.88477, 11.9527]"
"[1, 0.000914531, 0, -0.0326591, -0.0463201, 0.240659, 0, 1.92121, 12.2624]"
"[1, 0.00100436, 8e-05, -0.033783, -0.0453601, 0.25015, 0, 2.11835, 12.1158]"
"[1, 0.00105622, 0.00018, -0.0343278, -0.0441601, 0.25505, 0, 2.18796, 11.7295]"
"[1, 0.00109238, 0.00028, -0.0345183, -0.0429601, 0.25739, 0, 2.15002, 11.4761]"
"[1, 0.00111429, 0.00038, -0.0345681, -0.0417601, 0.258289, 0, 1.98083, 10.6353]"
"[1, 0.0011252, 0.00048, -0.0345554, -0.0405601, 0.258512, 0, 1.90739, 10.0115]"
"[1, 0.00112964, 0.00058, -0.0345352, -0.0393601, 0.258636, 0, 1.80368, 9.5406]"
"[1, 0.00113198, 0.00068, -0.034516, -0.03816, 0.258606, 0, 1.77106, 9.07812]"
"[1, 0.001135, 0.00078, -0.0344852, -0.03696, 0.258765, 0, 1.6402, 8.40497]"
"[1, 0.00113506, 0.00088, -0.0344416, -0.03576, 0.258709, 0, 1.49343, 7.624]"
"[1, 0.0011333, 0.00098, -0.0343536, -0.03456, 0.258281, 0, 1.38636, 6.8648]"
"[1, 0.00112873, 0.00108, -0.0342601, -0.03336, 0.257764, 0, 1.29159, 6.00219]"
"[1, 0.001123, 0.00118, -0.0341485, -0.03216, 0.256841, 0, 1.16273, 5.04814]"
"[1, 0.00111089, 0.00128, -0.0339709, -0.03096, 0.255459, 0, 1.01029, 3.95906]"
"[1, 0.00109866, 0.00138, -0.0337901, -0.02976, 0.254038, 0, 0.894922, 3.12427]"
"[1, 0.00108957, 0.00148, -0.0336173, -0.02856, 0.252569, 0, 0.752086, 2.21871]"
"[1, 0.00107276, 0.00158, -0.0332903, -0.02736, 0.250077, 0, 0.632038, 1.52792]"
"[1, 0.00105842, 0.00168, -0.0329287, -0.02616, 0.247203, 0, 0.530446, 0.744426]"
"[1, 0.00103634, 0.00178, -0.0325529, -0.02496, 0.244026, 0, 0.424978, -0.100658]"
"[1, 0.00102716, 0.00188, -0.032219, -0.02472, 0.241675, 0, 0.35185, -0.856475]"
"[1, 0.00101891, 0.00198, -0.031921, -0.02472, 0.239527, 0, 0.31004, -0.837997]"
"[1, 0.00102312, 0.00208, -0.0317112, -0.02472, 0.238553, 0, 0.315272, -1.2834]"
"[1, 0.00103505, 0.00218, -0.0315189, -0.02472, 0.237822, 0, 0.179211, -1.51124]"
"[1, 0.00105427, 0.00228, -0.0314028, -0.02472, 0.237777, 0, 0.169122, -1.51897]"
"[1, 0.00107233, 0.00238, -0.0313124, -0.02472, 0.238023, 0, 0.0471277, -1.40758]"
