"[0.00464947, -0.00125075, -0.030215, -0.0459959, 0.998697, 0.0135383, -0.0173148, 0.00133316, -1.48012, -0.483663]"
"[0.0047094, -0.00133177, -0.030627, -0.0459817, 0.9987, 0.0134805, -0.0172635, -0.010132, -1.49143, -0.347394]"
"[0.00476017, -0.00142024, -0.0308137, -0.045974, 0.998702, 0.0133984, -0.0171879, 0.0025355, -1.40733, -0.580779]"
"[0.00479251, -0.00153891, -0.030897, -0.0459884, 0.998705, 0.0132751, -0.0171271, -0.0288765, -1.49354, -0.504206]"
"[0.00481363, -0.00162553, -0.0309645, -0.0460476, 0.998704, 0.0131581, -0.0170836, -0.0566506, -1.42648, -0.652412]"
"[0.00481075, -0.0017811, -0.0310439, -0.0461087, 0.998703, 0.0129769, -0.0170941, -0.0544639, -1.48468, -0.509618]"
"[0.00479931, -0.0020398, -0.0311804, -0.0461732, 0.998702, 0.012791, -0.0171234, -0.0777136, -1.44727, -0.62759]"
"[0.00474311, -0.0025278, -0.0314716, -0.046282, 0.998698, 0.0125721, -0.0172675, -0.16374, -1.66573, -0.573603]"
"[0.00471657, -0.00319758, -0.0318636, -0.0466004, 0.998685, 0.0122889, -0.0173214, -0.148346, -1.66022, -0.660371]"
"[0.00468754, -0.00358978, -0.0322498, -0.0473606, 0.998651, 0.0121702, -0.0173467, 0.041989, -1.55013, -0.874482]"
"[0.00461977, -0.00389393, -0.0326918, -0.04819, 0.99861, 0.0120811, -0.0174795, -0.0475714, -1.31087, -0.610626]"
"[0.00458703, -0.00415467, -0.0331405, -0.0497607, 0.998531, 0.0122771, -0.0174399, -0.0141878, -1.43841, -0.858874]"
"[0.00451705, -0.00452441, -0.0336251, -0.0516581, 0.998433, 0.0124114, -0.0174441, -0.041753, -1.53028, -0.707754]"
"[0.00445775, -0.00448069, -0.0340714, -0.0531845, 0.998349, 0.0126343, -0.0174911, 0.0177704, -1.429, -0.564158]"
"[0.00444379, -0.00424373, -0.0346019, -0.054752, 0.998263, 0.0127883, -0.0174701, 0.310883, -1.2378, -0.862763]"
"[0.00443445, -0.00392147, -0.0352512, -0.0564189, 0.998166, 0.0131288, -0.0174548, 0.113714, -1.31646, -0.666202]"
"[0.00445544, -0.00371883, -0.0355762, -0.057437, 0.998105, 0.0134763, -0.0173488, 0.0606174, -1.16995, -0.582746]"
"[0.00449227, -0.0036084, -0.0355592, -0.0578642, 0.998079, 0.0137013, -0.0172267, 0.188341, -1.06288, -0.521024]"
"[0.00453788, -0.00343429, -0.035523, -0.0579954, 0.998069, 0.0140033, -0.0171542, 0.127111, -0.776164, -0.325405]"
"[0.00460665, -0.00321805, -0.0354692, -0.0580611, 0.998061, 0.0143519, -0.0170771, 0.10875, -0.82568, -0.336417]"
"[0.00463456, -0.00308281, -0.035447, -0.0581057, 0.998054, 0.0147095, -0.0170373, 0.134577, -0.853033, -0.352772]"
"[0.00464648, -0.00297647, -0.0354356, -0.0581414, 0.998049, 0.0149524, -0.0170166, 0.0903366, -0.86204, -0.469851]"
"[0.00465443, -0.00284524, -0.0354315, -0.0581744, 0.998043, 0.0152583, -0.0170029, 0.093866, -0.834243, -0.422612]"
"[0.00466612, -0.00267744, -0.0354226, -0.0582137, 0.998035, 0.0156198, -0.0169838, 0.184386, -1.02383, -0.505068]"
"[0.00466998, -0.00258565, -0.0354271, -0.0582584, 0.998028, 0.0158846, -0.016972, 0.204428, -0.883747, -0.531719]"
"[0.0046596, -0.00255105, -0.0355024, -0.0583893, 0.998016, 0.0161628, -0.0169907, 0.301737, -0.884357, -0.895866]"
"[0.00465512, -0.00250482, -0.0357721, -0.0586349, 0.997996, 0.0164496, -0.017037, 0.226987, -0.969101, -0.648527]"
"[0.00481181, -0.00243825, -0.0361115, -0.0591036, 0.997968, 0.0167489, -0.0167676, 0.435316, -1.01294, -0.98816]"
"[0.00500803, -0.00232973, -0.03649, -0.059822, 0.997925, 0.0171569, -0.0163721, 0.300796, -1.09079, -0.743788]"
"[0.0051702, -0.00224293, -0.0368856, -0.0605232, 0.997879, 0.017744, -0.0159782, 0.0760183, -1.0484, -0.518431]"
"[0.00529948, -0.00210651, -0.0372827, -0.0614288, 0.997823, 0.0180774, -0.0156287, -0.118004, -1.07441, -0.567873]"
"[0.00536689, -0.00202242, -0.0376747, -0.0625722, 0.997751, 0.0183634, -0.0153804, -0.115773, -1.11758, -0.658687]"
"[0.0053753, -0.00208359, -0.0381497, -0.0635104, 0.997687, 0.0186909, -0.0152848, -0.240735, -1.29151, -0.594176]"
"[0.00535369, -0.00224088, -0.0385508, -0.0639695, 0.997652, 0.0189351, -0.0153044, -0.0393723, -1.28833, -0.676019]"
"[0.00533577, -0.00239926, -0.0388876, -0.0641588, 0.997635, 0.0191705, -0.0153395, -0.0731823, -1.46506, -0.863775]"
"[0.00527445, -0.00250717, -0.0393668, -0.0645475, 0.997606, 0.0192434, -0.0154854, -0.0653014, -1.51043, -0.744679]"
"[0.00526258, -0.00265913, -0.0401672, -0.0654489, 0.997547, 0.0192504, -0.015498, 0.0870197, -1.36168, -0.756276]"
"[0.00540981, -0.00281274, -0.0411773, -0.0657566, 0.997528, 0.0192906, -0.0153997, 0.226953, -1.60954, -0.57693]"
"[0.00562146, -0.00289136, -0.0420691, -0.0660485, 0.997513, 0.0192562, -0.0151706, 0.248005, -1.62886, -0.447939]"
"[0.00581318, -0.0030587, -0.0426129, -0.066618, 0.997485, 0.019029, -0.0147956, 0.289314, -1.38178, -0.902724]"
"[0.00589773, -0.00343141, -0.0427556, -0.0669833, 0.997469, 0.0187642, -0.0145357, -0.00511673, -1.61679, -0.7149]"
"[0.0059179, -0.00387272, -0.0428057, -0.0672526, 0.997457, 0.0185791, -0.0144063, -0.0937289, -1.55124, -0.644907]"
"[0.00594805, -0.00399298, -0.0428111, -0.0675908, 0.997436, 0.0185815, -0.0142675, -0.0193233, -1.51378, -0.735796]"
"[0.00600167, -0.00393631, -0.0427777, -0.067919, 0.997415, 0.0186012, -0.0141268, 0.0302752, -1.39088, -0.572738]"
"[0.0061461, -0.00389382, -0.0426633, -0.068115, 0.997402, 0.0187065, -0.013928, 0.0707355, -1.2572, -0.415959]"
"[0.00654708, -0.00387575, -0.0422986, -0.0681517, 0.997405, 0.0187745, -0.0134539, 0.015037, -1.08366, -0.0377808]"
"[0.00707897, -0.00366368, -0.0413678, -0.0681368, 0.997413, 0.0190532, -0.0125034, -0.13694, -0.953935, 0.566203]"
"[0.00752004, -0.0032776, -0.0398082, -0.0681562, 0.997417, 0.019529, -0.0113033, -0.395419, -0.56794, 1.01906]"
"[0.00792407, -0.00278098, -0.0377679, -0.0682382, 0.997413, 0.0201364, -0.0100516, -0.647402, -0.505695, 1.28367]"
"[0.00807891, -0.00208928, -0.0351393, -0.0685167, 0.997385, 0.0209469, -0.00921226, -0.77211, -0.437443, 1.91933]"
"[0.00823139, -0.00147166, -0.032889, -0.0687463, 0.997361, 0.0216689, -0.00843943, -0.820823, -0.28467, 1.99908]"
"[0.00827655, -0.000850419, -0.0309436, -0.0689737, 0.997334, 0.0223699, -0.00784022, -1.07312, -0.22947, 2.34122]"
"[0.00821128, -0.000252448, -0.0290471, -0.0692087, 0.997307, 0.0230408, -0.00735537, -1.20491, -0.294183, 1.81439]"
"[0.00820305, 0.000133967, -0.0283093, -0.069324, 0.99729, 0.0234475, -0.00719297, -1.2499, -0.223861, 2.06122]"
"[0.00816745, 0.000306238, -0.028337, -0.0693537, 0.997284, 0.023601, -0.00726082, -1.07252, -0.244177, 1.67817]"
"[0.00806272, 0.000352383, -0.0284221, -0.0693674, 0.997281, 0.023632, -0.00738496, -1.10846, -0.399547, 1.65243]"
"[0.00783084, 0.000356691, -0.0286246, -0.0693805, 0.997279, 0.023613, -0.00764362, -0.992739, -0.530957, 1.33745]"
"[0.00754159, 0.000338161, -0.0288763, -0.0693944, 0.997277, 0.0235698, -0.00796452, -1.08206, -0.635428, 1.28816]"
"[0.00714265, 0.000172441, -0.0292163, -0.0693914, 0.997278, 0.0233759, -0.00839157, -1.19279, -0.650159, 1.21815]"
"[0.00677868, -8.52534e-05, -0.0295261, -0.0693724, 0.997282, 0.0231045, -0.00877208, -1.32608, -0.670207, 1.04229]"
"[0.00640989, -0.000418659, -0.0298688, -0.0693442, 0.997288, 0.0227609, -0.00917572, -1.22091, -0.859737, 1.01943]"
"[0.00599292, -0.000938287, -0.0303791, -0.0693148, 0.997298, 0.0222239, -0.00971564, -1.27103, -0.857577, 0.74174]"
"[0.00558371, -0.00155515, -0.03093, -0.0692673, 0.997309, 0.0216, -0.0102704, -1.20852, -0.986042, 0.617729]"
"[0.00523501, -0.00209881, -0.0314681, -0.0692212, 0.997319, 0.0210458, -0.0107532, -1.18823, -1.22994, 0.415315]"
"[0.00495088, -0.00254558, -0.0319023, -0.0691729, 0.997328, 0.02059, -0.0111044, -1.27309, -1.17834, 0.519611]"
"[0.00474488, -0.00282108, -0.0321916, -0.0691628, 0.997331, 0.0203009, -0.0113905, -1.18832, -1.16458, 0.383389]"
"[0.00462555, -0.00292999, -0.0323422, -0.0691561, 0.997332, 0.0201839, -0.011549, -1.14487, -1.25567, 0.380257]"
"[0.00460665, -0.00299222, -0.0323608, -0.0691498, 0.997334, 0.0201246, -0.0115674, -1.15191, -1.07527, 0.323416]"
"[0.00459568, -0.00302411, -0.032373, -0.0691459, 0.997334, 0.0200981, -0.0115797, -1.14322, -1.15913, 0.397239]"
"[0.00459299, -0.00304486, -0.0323731, -0.0691441, 0.997335, 0.0200721, -0.0115805, -1.1333, -1.15248, 0.414847]"
"[0.00459542, -0.00304592, -0.0323714, -0.0691421, 0.997335, 0.0200756, -0.011575, -1.05803, -1.09825, 0.42379]"
"[0.00459875, -0.00304945, -0.0323701, -0.0691404, 0.997336, 0.0200711, -0.0115663, -0.983062, -1.02534, 0.43873]"
"[0.00460101, -0.00304578, -0.0323701, -0.0691392, 0.997336, 0.0200753, -0.011562, -0.955318, -1.00752, 0.412655]"
"[0.00460304, -0.00305042, -0.0323678, -0.0691381, 0.997336, 0.0200736, -0.0115571, -0.909714, -1.01354, 0.420627]"
"[0.00460477, -0.00304951, -0.0323654, -0.0691372, 0.997336, 0.0200739, -0.0115528, -0.921931, -0.989155, 0.434904]"
"[0.00460522, -0.00305049, -0.032366, -0.0691375, 0.997336, 0.0200721, -0.0115529, -0.90879, -0.970847, 0.465559]"
"[0.00460711, -0.00304851, -0.0323637, -0.0691378, 0.997336, 0.0200735, -0.0115489, -0.895672, -0.926495, 0.496751]"
"[0.00460821, -0.00304711, -0.0323625, -0.0691383, 0.997336, 0.020072, -0.0115465, -0.918744, -0.91551, 0.45424]"
"[0.00460929, -0.00304628, -0.032361, -0.0691377, 0.997336, 0.0200761, -0.0115448, -0.897619, -0.917074, 0.439582]"
"[0.00460942, -0.00304926, -0.0323596, -0.0691373, 0.997336, 0.0200705, -0.0115428, -0.908784, -0.890456, 0.445036]"
"[0.00460953, -0.00305048, -0.0323601, -0.0691364, 0.997336, 0.0200717, -0.0115418, -0.8961, -0.902825, 0.43751]"
"[0.0046108, -0.00304965, -0.0323596, -0.0691365, 0.997336, 0.0200737, -0.0115406, -0.889998, -0.901246, 0.428258]"
"[0.00461088, -0.00304869, -0.0323588, -0.069136, 0.997336, 0.0200749, -0.01154, -0.901328, -0.903727, 0.439466]"
"[0.00461278, -0.00304725, -0.0323583, -0.0691358, 0.997336, 0.0200735, -0.0115364, -0.88115, -0.86599, 0.448694]"
"[0.00461357, -0.00304909, -0.0323573, -0.0691357, 0.997336, 0.0200736, -0.0115341, -0.893079, -0.880148, 0.436097]"
"[0.00461393, -0.00304901, -0.0323576, -0.069136, 0.997336, 0.0200725, -0.0115345, -0.924613, -0.854118, 0.452599]"
"[0.0046159, -0.0030514, -0.0323577, -0.0691348, 0.997336, 0.0200699, -0.011531, -0.826187, -0.891402, 0.518247]"
"[0.00461967, -0.00305103, -0.0323526, -0.0691331, 0.997337, 0.0200721, -0.0115225, -0.902646, -0.917734, 0.429823]"
"[0.00462033, -0.00304931, -0.0323524, -0.0691335, 0.997336, 0.0200745, -0.0115209, -0.920115, -0.885525, 0.438769]"
"[0.00462136, -0.00305325, -0.0323517, -0.0691324, 0.997337, 0.020071, -0.0115182, -0.908549, -0.886386, 0.412804]"
"[0.00462255, -0.00305246, -0.0323529, -0.0691323, 0.997337, 0.020069, -0.0115174, -0.928728, -0.867568, 0.422958]"
"[0.00462178, -0.00305236, -0.0323543, -0.0691325, 0.997337, 0.0200671, -0.0115192, -0.932046, -0.893457, 0.400027]"
"[0.00462248, -0.00305163, -0.0323526, -0.0691321, 0.997337, 0.0200706, -0.0115172, -0.93348, -0.890251, 0.426093]"
"[0.00462191, -0.00305053, -0.0323518, -0.0691328, 0.997337, 0.0200712, -0.0115173, -0.946687, -0.897425, 0.412807]"
"[0.00462161, -0.00305181, -0.032353, -0.069132, 0.997337, 0.0200693, -0.0115172, -0.917362, -0.892396, 0.40217]"
"[0.00462189, -0.0030536, -0.0323538, -0.0691319, 0.997337, 0.020069, -0.0115169, -0.936433, -0.88063, 0.396356]"
"[0.0046231, -0.00305214, -0.0323548, -0.0691317, 0.997337, 0.0200697, -0.0115151, -0.93112, -0.89107, 0.389019]"
"[0.0046255, -0.00305034, -0.0323504, -0.0691307, 0.997337, 0.0200727, -0.0115094, -0.940991, -0.881683, 0.40068]"
"[0.00462658, -0.00305271, -0.0323523, -0.0691302, 0.997337, 0.0200723, -0.0115092, -0.942796, -0.910834, 0.382128]"
"[0.00462795, -0.0030527, -0.0323497, -0.0691303, 0.997337, 0.0200705, -0.0115062, -0.924204, -0.879732, 0.396862]"
"[0.00462703, -0.00305312, -0.0323502, -0.0691288, 0.997337, 0.0200707, -0.0115038, -1.0191, -0.870438, 0.573032]"
"[0.00462849, -0.00305235, -0.03235, -0.0691296, 0.997337, 0.0200702, -0.0115, -0.948248, -0.892963, 0.405763]"
"[0.00463112, -0.00305181, -0.0323462, -0.069128, 0.997337, 0.020073, -0.0114947, -0.941914, -0.888224, 0.393294]"
"[0.00463295, -0.0030553, -0.032347, -0.0691265, 0.997337, 0.0200694, -0.0114911, -0.939982, -0.883156, 0.40202]"
"[0.00463222, -0.00305615, -0.032348, -0.0691266, 0.997337, 0.020069, -0.0114918, -0.931589, -0.89497, 0.391048]"
"[0.00463341, -0.00305438, -0.0323479, -0.0691266, 0.997337, 0.0200662, -0.0114906, -0.951239, -0.867514, 0.38745]"
"[0.00463532, -0.00305364, -0.032346, -0.0691269, 0.997337, 0.0200695, -0.0114863, -0.951217, -0.88654, 0.374188]"
"[0.00463428, -0.00305277, -0.032348, -0.0691268, 0.997337, 0.0200695, -0.0114886, -0.945772, -0.888486, 0.38644]"
"[0.00463434, -0.00305467, -0.0323482, -0.0691261, 0.997337, 0.0200684, -0.0114884, -0.963998, -0.880811, 0.405156]"
"[0.00463542, -0.00305604, -0.0323476, -0.0691251, 0.997338, 0.0200676, -0.0114858, -0.930269, -0.891018, 0.372993]"
"[0.00463839, -0.0030544, -0.0323454, -0.0691253, 0.997338, 0.0200673, -0.0114798, -0.926516, -0.892224, 0.351274]"
"[0.0046391, -0.00305756, -0.0323455, -0.069124, 0.997338, 0.0200682, -0.0114778, -0.949207, -0.941884, 0.375948]"
"[0.00464057, -0.00305333, -0.0323442, -0.0691244, 0.997338, 0.0200692, -0.0114761, -0.938229, -0.887066, 0.35137]"
"[0.0046382, -0.00305612, -0.032347, -0.069123, 0.997338, 0.020067, -0.0114784, -0.937753, -0.885473, 0.368168]"
"[0.00463901, -0.00305504, -0.0323472, -0.0691252, 0.997338, 0.0200648, -0.0114777, -0.95635, -0.876252, 0.371712]"
"[0.00463939, -0.00305876, -0.0323462, -0.0691231, 0.997338, 0.0200653, -0.0114763, -0.967641, -0.86621, 0.372193]"
"[0.00464028, -0.00305538, -0.0323446, -0.0691227, 0.997338, 0.0200709, -0.0114732, -0.949913, -0.86443, 0.37176]"
"[0.00464053, -0.00305508, -0.0323457, -0.069123, 0.997338, 0.0200677, -0.0114742, -0.952163, -0.879141, 0.358476]"
"[0.00464169, -0.00305798, -0.0323442, -0.069124, 0.997338, 0.0200632, -0.0114723, -0.968631, -0.881407, 0.38826]"
"[0.00464086, -0.00305383, -0.0323452, -0.0691236, 0.997338, 0.0200695, -0.011472, -0.956406, -0.88262, 0.373139]"
"[0.00464226, -0.00305281, -0.032344, -0.0691241, 0.997338, 0.020069, -0.0114709, -0.950451, -0.872872, 0.357194]"
"[0.00464297, -0.0030547, -0.0323434, -0.0691224, 0.997338, 0.0200692, -0.0114702, -0.945349, -0.877861, 0.349896]"
"[0.00464148, -0.00305715, -0.0323454, -0.0691233, 0.997338, 0.0200651, -0.0114716, -0.946432, -0.873843, 0.353079]"
"[0.00464394, -0.00305955, -0.0323438, -0.0691216, 0.997338, 0.0200637, -0.0114678, -0.959822, -0.858655, 0.387525]"
"[0.00464237, -0.00305796, -0.0323455, -0.0691212, 0.997338, 0.0200672, -0.0114687, -0.934778, -0.892331, 0.355754]"
"[0.00464325, -0.00305582, -0.0323441, -0.0691225, 0.997338, 0.0200648, -0.0114671, -0.967634, -0.880879, 0.368125]"
"[0.00464451, -0.00305583, -0.0323432, -0.0691221, 0.997338, 0.0200682, -0.0114655, -0.960925, -0.877941, 0.364121]"
"[0.00464298, -0.00305539, -0.0323436, -0.0691232, 0.997338, 0.0200667, -0.011467, -0.972722, -0.869922, 0.365107]"
"[0.00464431, -0.00305682, -0.0323462, -0.0691222, 0.997338, 0.0200666, -0.0114678, -0.983059, -0.872535, 0.400381]"
"[0.0046456, -0.00305717, -0.0323434, -0.0691219, 0.997338, 0.0200644, -0.0114635, -0.991341, -0.883412, 0.368002]"
"[0.00464299, -0.00305508, -0.0323455, -0.0691221, 0.997338, 0.0200687, -0.0114664, -0.979501, -0.87382, 0.373536]"
"[0.00464332, -0.00305613, -0.032346, -0.0691211, 0.997338, 0.020069, -0.0114665, -0.958683, -0.879088, 0.353733]"
"[0.0046446, -0.00305617, -0.0323435, -0.0691217, 0.997338, 0.0200681, -0.0114641, -0.951386, -0.889951, 0.382228]"
"[0.00464494, -0.00305801, -0.0323438, -0.0691208, 0.997338, 0.020066, -0.0114646, -0.962316, -0.854097, 0.376429]"
"[0.00464555, -0.00305579, -0.0323442, -0.069122, 0.997338, 0.0200701, -0.0114639, -0.980432, -0.8819, 0.352171]"
"[0.00464681, -0.00305634, -0.032342, -0.0691215, 0.997338, 0.0200688, -0.0114609, -0.95947, -0.877344, 0.351622]"
"[0.00464559, -0.00305848, -0.0323439, -0.0691204, 0.997338, 0.0200659, -0.0114619, -0.945068, -0.870155, 0.318154]"
"[0.00464675, -0.00305645, -0.0323426, -0.0691203, 0.997338, 0.0200675, -0.0114603, -0.97212, -0.873156, 0.334527]"
"[0.00464761, -0.00305638, -0.0323425, -0.0691206, 0.997338, 0.0200673, -0.0114595, -0.962021, -0.869649, 0.377556]"
"[0.00464579, -0.00305753, -0.0323434, -0.0691201, 0.997338, 0.0200646, -0.0114606, -0.974233, -0.875406, 0.36865]"
"[0.00464723, -0.00305591, -0.0323431, -0.0691213, 0.997338, 0.0200664, -0.0114593, -0.975906, -0.857805, 0.360064]"
"[0.00464355, -0.00305921, -0.0323461, -0.0691211, 0.997338, 0.0200617, -0.0114637, -0.976281, -0.866396, 0.356809]"
"[0.00464934, -0.00305781, -0.0323419, -0.06912, 0.997338, 0.0200662, -0.0114552, -0.973371, -0.881392, 0.359475]"
"[0.0046481, -0.00305655, -0.0323421, -0.0691203, 0.997338, 0.0200652, -0.0114566, -0.963949, -0.863548, 0.387705]"
"[0.00464825, -0.00305878, -0.0323418, -0.0691201, 0.997338, 0.0200648, -0.0114566, -0.959214, -0.866986, 0.347835]"
"[0.00464686, -0.00305701, -0.0323438, -0.0691196, 0.997338, 0.0200654, -0.0114582, -0.959337, -0.89344, 0.352516]"
"[0.00464908, -0.00305669, -0.0323428, -0.0691206, 0.997338, 0.0200666, -0.011456, -1.0611, -0.87676, 0.548006]"
"[0.00464821, -0.00305976, -0.0323437, -0.0691198, 0.997338, 0.020064, -0.0114562, -0.973668, -0.86878, 0.357678]"
"[0.00464888, -0.003058, -0.0323412, -0.0691199, 0.997338, 0.0200648, -0.011454, -0.979408, -0.873441, 0.342919]"
"[0.00465126, -0.00306019, -0.0323396, -0.0691189, 0.997339, 0.0200622, -0.0114504, -0.966143, -0.872398, 0.355801]"
"[0.0046489, -0.00305743, -0.0323412, -0.0691184, 0.997338, 0.0200657, -0.0114542, -0.952742, -0.867289, 0.357885]"
"[0.00465042, -0.00305689, -0.0323416, -0.0691194, 0.997338, 0.0200651, -0.0114524, -0.957305, -0.870195, 0.363342]"
"[0.00464862, -0.00305747, -0.0323424, -0.0691187, 0.997338, 0.0200665, -0.0114539, -0.970795, -0.878041, 0.361005]"
"[0.00465069, -0.00305824, -0.0323409, -0.069119, 0.997338, 0.0200635, -0.0114511, -0.936119, -0.896159, 0.352638]"
"[0.00464982, -0.00305933, -0.0323423, -0.069118, 0.997339, 0.0200656, -0.0114522, -0.952822, -0.865579, 0.356899]"
"[0.0046484, -0.0030605, -0.0323439, -0.0691179, 0.997339, 0.0200648, -0.0114532, -0.969623, -0.858588, 0.361523]"
"[0.0046506, -0.00305797, -0.0323413, -0.069119, 0.997338, 0.0200655, -0.0114502, -0.970383, -0.868314, 0.356789]"
"[0.00465091, -0.00306063, -0.0323405, -0.0691188, 0.997339, 0.0200613, -0.0114492, -0.978121, -0.872331, 0.364699]"
"[0.00465017, -0.00305728, -0.0323432, -0.0691193, 0.997338, 0.0200672, -0.0114515, -0.974071, -0.875055, 0.370042]"
"[0.00465107, -0.0030571, -0.0323416, -0.0691174, 0.997339, 0.0200666, -0.0114505, -0.984858, -0.878807, 0.351172]"
"[0.00465158, -0.00305579, -0.0323406, -0.0691191, 0.997338, 0.0200659, -0.0114491, -0.974519, -0.865968, 0.358033]"
"[0.00465204, -0.00306047, -0.0323403, -0.0691184, 0.997339, 0.0200634, -0.0114487, -0.97351, -0.881337, 0.360105]"
"[0.00465021, -0.00305584, -0.0323422, -0.0691192, 0.997338, 0.0200678, -0.0114514, -0.976183, -0.88157, 0.359205]"
